image_directory,part0_x,part0_y,part1_x,part1_y,part2_x,part2_y,part3_x,part3_y,part4_x,part4_y,part5_x,part5_y,part6_x,part6_y,part7_x,part7_y,part8_x,part8_y,part9_x,part9_y,part10_x,part10_y,part11_x,part11_y,part12_x,part12_y,part13_x,part13_y,part14_x,part14_y,part15_x,part15_y,part16_x,part16_y,part17_x,part17_y,part18_x,part18_y,part19_x,part19_y,part20_x,part20_y,part21_x,part21_y,part22_x,part22_y
LBRRRVOY/LBRRRVOY_f000112.jpg,385.7066666667,121.1374407583,-1.0,-1.0,360.96,171.4691943128,472.7466666667,182.5592417062,-1.0,-1.0,322.56,219.2417061611,473.6,185.971563981,-1.0,-1.0,279.04,265.308056872,-1.0,-1.0,243.2,337.8199052133,-1.0,-1.0,-1.0,-1.0,178.3466666667,119.4312796209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGBVFNXJ/LGBVFNXJ_f000033.jpg,290.9866666667,71.6589058426,313.1733333333,55.4500068501,-1.0,-1.0,142.5066666667,95.5447705683,395.0933333333,98.9572999482,-1.0,-1.0,152.7466666667,162.9383886256,512.8533333333,107.4882667171,454.8266666667,87.0141259628,619.52,204.7393364929,417.28,187.6777021068,624.64,295.1658307539,406.1866666667,274.6917360229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGBVFNXJ/LGBVFNXJ_f000035.jpg,290.9866666669,71.6589058424,325.12,63.9810426539,-1.0,-1.0,155.9358922557,101.6953770185,395.0933333331,98.9572999482,-1.0,-1.0,162.9866666669,162.9383886256,519.68,107.4882667172,459.9466666669,90.4265402843,619.52,204.7393364929,434.3466666669,188.530805687,619.5630976429,294.7163492919,421.5466666669,282.3696682463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGBVFNXJ/LGBVFNXJ_f000047.jpg,310.6133333333,69.9526986818,336.2133333333,75.0713891992,-1.0,-1.0,160.4266666667,118.5785672389,398.5066666667,106.6352321718,-1.0,-1.0,165.5466666667,185.1190817158,554.6666666667,110.0475774583,484.6933333333,88.7203331236,559.7866666667,238.8634797087,475.3066666667,240.5701240913,490.6666666667,314.787213103,476.16,313.0813971406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGEJQUWD/LGEJQUWD_f000025.jpg,-1.0,-1.0,341.2352570566,115.7694635048,328.9998336565,116.3130990231,338.7881723766,123.6521785211,343.4104434388,125.011267317,332.5345115276,126.0985383538,339.0600706743,125.8267205946,331.6848855244,129.9046609107,311.9104638677,125.411805387,346.9651204409,144.2817985865,301.1244156913,138.8903719581,343.1450617118,159.7821501433,295.5066822661,151.9196529768,323.1459307181,128.1075187012,-1.0,-1.0,298.4279036472,125.6364481632,-1.0,-1.0,281.7994127087,134.8468019868,-1.0,-1.0,281.7994127087,153.9414379625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGEJQUWD/LGEJQUWD_f000031.jpg,326.6995740573,133.5055722915,332.980424736,136.4955676426,319.8205471235,135.2995695022,327.59683844,143.9705560201,333.2795128636,144.2695555552,322.5123402715,143.9705560201,327.8959265675,146.0635527659,329.9895434604,149.9505467222,310.5488151692,145.1665541605,355.7111224304,161.9105281263,295.8934969189,159.5185318455,366.1792068949,175.664506741,296.491673174,177.4585039516,322.5123402715,151.1465448626,329.6904553329,141.8775592744,305.1652288732,143.671556485,340.1585397974,148.4555490467,283.630883689,157.4255350998,339.2612754147,176.2625058112,280.0418261583,173.2725104602,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGEJQUWD/LGEJQUWD_f000034.jpg,320.8156948933,139.7709716407,327.34125404,143.0327847509,314.5620340444,144.6251051272,320.8778070686,152.298083172,328.5144090032,154.4726252455,315.3777289377,154.8920991886,321.3594914889,155.2259977354,331.2955041562,161.7731185646,304.5017970266,154.7209483959,350.7245076491,168.5836541143,294.4415600087,168.1490886011,367.3103038136,187.8827150163,296.7644203382,189.0169752706,319.751551299,162.6506526298,334.6825080801,155.5364016734,299.1728424398,153.066547232,340.7884949817,161.8972801398,285.6634893229,162.1221086814,334.3250480103,185.9028183444,277.0400689508,182.4463598327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LGEJQUWD/LGEJQUWD_f000036.jpg,319.7281017022,148.1973221754,326.2536608489,150.9154997673,312.3868476622,150.1000464897,319.1843051067,157.9827615061,325.7098642534,160.1573035796,314.0182374489,159.6136680612,319.1843051067,160.9727568571,329.2445421245,163.1472989306,306.405085111,166.1372942816,342.8394570135,176.1945513714,295.2572549021,174.0200092979,347.4617280757,190.8727103674,296.8886446887,199.2990609021,317.55291532,165.3218410041,334.4106097823,162.8754811714,302.5985089421,157.1673082285,332.7792199956,177.5536401673,286.8284076709,171.5736494653,330.8759319112,194.6781589959,280.0309502264,188.1545327755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LITVZVOY/LITVZVOY_f000041.jpg,166.4,59.7156398104,179.2,93.8388625592,-1.0,-1.0,112.64,95.5450236967,211.6266666667,133.0805687204,-1.0,-1.0,111.7866666667,98.1042654028,267.0933333333,177.4407582938,-1.0,-1.0,285.8666666667,214.9763033175,-1.0,-1.0,231.2533333333,220.9478672986,-1.0,-1.0,383.1466666667,292.6066350711,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LITVZVOY/LITVZVOY_f000043.jpg,166.4,59.7156398104,179.2,93.8388625592,-1.0,-1.0,112.64,95.5450236967,211.6266666667,133.0805687204,-1.0,-1.0,111.7866666667,98.1042654028,267.0933333333,177.4407582938,-1.0,-1.0,285.8666666667,214.9763033175,-1.0,-1.0,231.2533333333,220.9478672986,-1.0,-1.0,383.1466666667,292.6066350711,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000014.jpg,361.0131835965,99.0262822654,329.2368461282,76.3420601174,-1.0,-1.0,298.315777852,58.5131071616,310.2499957536,91.7368036643,-1.0,-1.0,296.2894616155,62.0525815163,332.5792520582,194.6711153668,370.1280938658,187.6730403144,275.8684018322,163.0657820984,382.5777777778,122.371541502,280.9999830145,111.2368121571,376.8888888889,72.5691699605,350.8184400496,290.9097926417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000015.jpg,361.0131835965,99.0262822654,329.2368461282,76.3420601174,-1.0,-1.0,293.315777852,63.5131071616,310.2499957536,91.7368036643,-1.0,-1.0,292.2894616155,65.0525815163,332.5792520582,194.6711153668,370.1280938658,187.6730403144,275.8684018322,163.0657820984,382.5777777778,122.371541502,280.9999830145,111.2368121571,376.8888888889,72.5691699605,350.8184400496,290.9097926417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000016.jpg,361.0131835965,99.0262822654,329.2368461282,76.3420601174,-1.0,-1.0,293.315777852,63.5131071616,310.2499957536,91.7368036643,-1.0,-1.0,292.2894616155,65.0525815163,332.5792520582,194.6711153668,370.1280938658,187.6730403144,275.8684018322,163.0657820984,382.5777777778,122.371541502,280.9999830145,111.2368121571,376.8888888889,72.5691699605,350.8184400496,290.9097926417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000017.jpg,364.0131835965,96.0262822654,329.2368461282,76.3420601174,-1.0,-1.0,293.315777852,63.5131071616,310.2499957536,91.7368036643,-1.0,-1.0,292.2894616155,65.0525815163,332.5792520582,194.6711153668,370.1280938658,187.6730403144,275.8684018322,163.0657820984,382.5777777778,122.371541502,280.9999830145,111.2368121571,376.8888888889,72.5691699605,350.8184400496,290.9097926417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000018.jpg,361.0131835965,99.0262822654,329.2368461282,76.3420601174,-1.0,-1.0,293.315777852,63.5131071616,310.2499957536,91.7368036643,-1.0,-1.0,292.2894616155,65.0525815163,332.5792520582,194.6711153668,370.1280938658,187.6730403144,275.8684018322,163.0657820984,382.5777777778,122.371541502,280.9999830145,111.2368121571,376.8888888889,72.5691699605,350.8184400496,290.9097926417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000019.jpg,379.0131835965,103.0262822654,329.2368461282,76.3420601174,-1.0,-1.0,293.315777852,63.5131071616,310.2499957536,91.7368036643,-1.0,-1.0,292.2894616155,65.0525815163,332.5792520582,194.6711153668,370.1280938658,187.6730403144,275.8684018322,163.0657820984,382.5777777778,122.371541502,280.9999830145,111.2368121571,376.8888888889,72.5691699605,350.8184400496,290.9097926417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000022.jpg,358.4,89.6442687747,325.6888888889,78.2608695652,-1.0,-1.0,294.4,64.0316205534,332.8,118.1027667984,-1.0,-1.0,291.5555555556,69.7233201581,321.4222222222,193.5177865613,-1.0,-1.0,277.3333333333,165.0592885375,-1.0,-1.0,275.9111111111,120.9486166008,-1.0,-1.0,347.0222222222,300.2371541502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000023.jpg,358.4,89.6442687747,325.6888888889,78.2608695652,-1.0,-1.0,294.4,64.0316205534,332.8,118.1027667984,-1.0,-1.0,291.5555555556,69.7233201581,321.4222222222,193.5177865613,-1.0,-1.0,277.3333333333,165.0592885375,-1.0,-1.0,275.9111111111,120.9486166008,-1.0,-1.0,347.0222222222,300.2371541502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000024.jpg,349.8666666667,81.1067193676,322.8444444444,76.837944664,-1.0,-1.0,292.9777777778,64.0316205534,332.8,120.9486166008,-1.0,-1.0,288.7111111111,68.3003952569,329.9555555556,192.0948616601,-1.0,-1.0,268.8,156.5217391304,-1.0,-1.0,277.3333333333,113.8339920949,-1.0,-1.0,355.5555555556,308.7747035573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000025.jpg,349.8666666667,81.1067193676,322.8444444444,76.837944664,-1.0,-1.0,292.9777777778,64.0316205534,332.8,120.9486166008,-1.0,-1.0,288.7111111111,68.3003952569,329.9555555556,192.0948616601,-1.0,-1.0,268.8,156.5217391304,-1.0,-1.0,277.3333333333,113.8339920949,-1.0,-1.0,355.5555555556,308.7747035573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000026.jpg,349.8666666667,81.1067193676,322.8444444444,76.837944664,-1.0,-1.0,292.9777777778,64.0316205534,332.8,120.9486166008,-1.0,-1.0,288.7111111111,68.3003952569,329.9555555556,192.0948616601,-1.0,-1.0,268.8,156.5217391304,-1.0,-1.0,277.3333333333,113.8339920949,-1.0,-1.0,355.5555555556,308.7747035573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000027.jpg,349.8666666667,81.1067193676,322.8444444444,76.837944664,-1.0,-1.0,292.9777777778,64.0316205534,332.8,120.9486166008,-1.0,-1.0,288.7111111111,68.3003952569,329.9555555556,192.0948616601,-1.0,-1.0,268.8,156.5217391304,-1.0,-1.0,277.3333333333,113.8339920949,-1.0,-1.0,355.5555555556,308.7747035573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000028.jpg,349.8666666667,81.1067193676,322.8444444444,76.837944664,-1.0,-1.0,292.9777777778,64.0316205534,332.8,120.9486166008,-1.0,-1.0,288.7111111111,68.3003952569,329.9555555556,192.0948616601,-1.0,-1.0,268.8,156.5217391304,-1.0,-1.0,277.3333333333,113.8339920949,-1.0,-1.0,355.5555555556,308.7747035573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LMCZROXJ/LMCZROXJ_f000029.jpg,349.8666666667,81.1067193676,322.8444444444,76.837944664,-1.0,-1.0,292.9777777778,64.0316205534,332.8,120.9486166008,-1.0,-1.0,288.7111111111,68.3003952569,329.9555555556,192.0948616601,-1.0,-1.0,268.8,156.5217391304,-1.0,-1.0,277.3333333333,113.8339920949,-1.0,-1.0,355.5555555556,308.7747035573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000105.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,174.2975717439,124.7109974425,-1.0,-1.0,199.902281089,138.0781213671,-1.0,-1.0,193.9072847682,206.4705882353,157.9632082414,131.693775985,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000106.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,174.2975717439,124.7109974425,-1.0,-1.0,199.902281089,138.0781213671,-1.0,-1.0,193.9072847682,206.4705882353,157.9632082414,131.693775985,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000107.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,174.2975717439,124.7109974425,-1.0,-1.0,199.902281089,138.0781213671,-1.0,-1.0,193.9072847682,206.4705882353,157.9632082414,131.693775985,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000108.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,174.2975717439,124.7109974425,-1.0,-1.0,199.902281089,138.0781213671,-1.0,-1.0,193.9072847682,206.4705882353,157.9632082414,131.693775985,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000109.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,174.2975717439,124.7109974425,-1.0,-1.0,199.902281089,138.0781213671,-1.0,-1.0,193.9072847682,206.4705882353,157.9632082414,131.693775985,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000111.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,174.2975717439,124.7109974425,-1.0,-1.0,199.902281089,138.0781213671,-1.0,-1.0,193.9072847682,206.4705882353,157.9632082414,131.693775985,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000112.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,376.2437086093,142.8742152988,274.3523178808,141.8153917694,332.7152317881,154.0588235294,-1.0,-1.0,239.7197939662,134.6714717508,-1.0,-1.0,201.3245033113,128.1176470588,-1.0,-1.0,193.9072847682,206.4705882353,172.1854304636,123.1562265779,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000113.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,376.2437086093,142.8742152988,274.3523178808,141.8153917694,332.7152317881,154.0588235294,-1.0,-1.0,239.7197939662,134.6714717508,-1.0,-1.0,201.3245033113,128.1176470588,-1.0,-1.0,193.9072847682,206.4705882353,172.1854304636,123.1562265779,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000116.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,255.3642384106,109.0588235294,-1.0,-1.0,201.3245033113,128.1176470588,-1.0,-1.0,193.9072847682,206.4705882353,169.3409860191,130.2708510838,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000117.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,255.3642384106,109.0588235294,-1.0,-1.0,201.3245033113,128.1176470588,-1.0,-1.0,193.9072847682,206.4705882353,169.3409860191,130.2708510838,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LOCZMWMK/LOCZMWMK_f000118.jpg,324.238410596,93.1764705882,371.9205298013,116.4705882353,278.6754966887,111.1764705882,332.7152317881,149.2941176471,363.4437086093,151.4117647059,287.1523178808,150.3529411765,332.7152317881,154.0588235294,-1.0,-1.0,255.3642384106,109.0588235294,-1.0,-1.0,201.3245033113,128.1176470588,-1.0,-1.0,193.9072847682,206.4705882353,169.3409860191,130.2708510838,118.6754966887,139.7647058824,-1.0,-1.0,81.5894039735,173.6470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MCGTWWSW/MCGTWWSW_f000009.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,439.3220338983,177.2932330827,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,329.9856873823,139.4038455823,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000010.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,439.3220338983,177.2932330827,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,329.9856873823,139.4038455823,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000011.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,439.3220338983,177.2932330827,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,329.9856873823,139.4038455823,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000012.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,439.3220338983,177.2932330827,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,329.9856873823,139.4038455823,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000013.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,439.3220338983,177.2932330827,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,329.9856873823,139.4038455823,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000015.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,445.8861364624,174.0105583107,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,341.3634651601,147.9413949894,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000016.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,445.8861364624,174.0105583107,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,341.3634651601,147.9413949894,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000017.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,445.8861364624,174.0105583107,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,338.5190207156,152.210169693,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000018.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,445.8861364624,174.0105583107,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,338.5190207156,152.210169693,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
MCGTWWSW/MCGTWWSW_f000019.jpg,456.9491525424,157.6691729323,485.4237288136,171.8796992481,445.8861364624,174.0105583107,480.0,208.4210526316,-1.0,-1.0,446.7796610169,195.5638684725,481.3559322034,213.8345864662,-1.0,-1.0,404.0677966102,198.9473684211,-1.0,-1.0,362.0338983051,224.6616541353,-1.0,-1.0,397.2881355932,253.0827067669,338.5190207156,152.210169693,-1.0,-1.0,240.0,150.2255639098,-1.0,-1.0,250.1694915254,190.8271089712,-1.0,-1.0,246.7796610169,220.6015037594,226.4406779661,144.8120300752,174.9152542373,222.6316202494,276.6101694915,307.2180451128
